name,height,hash,time,latest_url,previous_hash,previous_url,peer_count,unconfirmed_count,high_gas_price,medium_gas_price,low_gas_price,high_priority_fee,medium_priority_fee,low_priority_fee,base_fee,last_fork_height,last_fork_hash
ETH.main,18783211,544384894fbcda5e2aa973f971410462c87231042e8d00b5e8da216a0b6c8206,2023-12-14T08:32:26.012235915Z,https://api.blockcypher.com/v1/eth/main/blocks/544384894fbcda5e2aa973f971410462c87231042e8d00b5e8da216a0b6c8206,0093a7cff442620b27b335d13d0853112eac90e84b3d981c11fb06b6996c0efe,https://api.blockcypher.com/v1/eth/main/blocks/0093a7cff442620b27b335d13d0853112eac90e84b3d981c11fb06b6996c0efe,26,63790,47911080845,46447408626,44337182469,1002128171,656795295,425367778,41910349676,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783212,5332b70992f916a7a2b504594ab6b2492f942af64de4f2f331c3d632723879a0,2023-12-14T08:32:39.14435433Z,https://api.blockcypher.com/v1/eth/main/blocks/5332b70992f916a7a2b504594ab6b2492f942af64de4f2f331c3d632723879a0,004384894fbcda5e2aa973f971410462c87231042e8d00b5e8da216a0b6c8206,https://api.blockcypher.com/v1/eth/main/blocks/004384894fbcda5e2aa973f971410462c87231042e8d00b5e8da216a0b6c8206,26,63956,47911080845,46438052634,44249077618,1005764877,657113492,425367778,40753168949,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783213,55dedac4d52f15d55af76f21f0cb040ec2799a71fde28bc45478a6e1a4e919bb,2023-12-14T08:32:51.640853083Z,https://api.blockcypher.com/v1/eth/main/blocks/55dedac4d52f15d55af76f21f0cb040ec2799a71fde28bc45478a6e1a4e919bb,0032b70992f916a7a2b504594ab6b2492f942af64de4f2f331c3d632723879a0,https://api.blockcypher.com/v1/eth/main/blocks/0032b70992f916a7a2b504594ab6b2492f942af64de4f2f331c3d632723879a0,26,63840,47911080845,46416742120,44042603506,1110991673,667636172,425367778,39456430622,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783214,1efb6b6bce28d7092172cd750904572d2c56bba603d624cb4883a2380cba0e19,2023-12-14T08:33:03.055943269Z,https://api.blockcypher.com/v1/eth/main/blocks/1efb6b6bce28d7092172cd750904572d2c56bba603d624cb4883a2380cba0e19,00dedac4d52f15d55af76f21f0cb040ec2799a71fde28bc45478a6e1a4e919bb,https://api.blockcypher.com/v1/eth/main/blocks/00dedac4d52f15d55af76f21f0cb040ec2799a71fde28bc45478a6e1a4e919bb,26,64372,47911080845,46391175992,43701218010,1138102276,675092106,466119870,40385603916,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783215,0ee8e19c7bb252a5fb4237f2ae04bc2d5d4a5a3bd21a7307a3fa62202392754a,2023-12-14T08:33:15.03668628Z,https://api.blockcypher.com/v1/eth/main/blocks/0ee8e19c7bb252a5fb4237f2ae04bc2d5d4a5a3bd21a7307a3fa62202392754a,00fb6b6bce28d7092172cd750904572d2c56bba603d624cb4883a2380cba0e19,https://api.blockcypher.com/v1/eth/main/blocks/00fb6b6bce28d7092172cd750904572d2c56bba603d624cb4883a2380cba0e19,26,63876,47911080845,46358034324,43533702422,1129786110,670091423,425367778,40574410989,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783216,a470de7d0f017f760a86a9f8d4ddb4bf6ad8a8662fd3d7fe8ca741f56fe83041,2023-12-14T08:33:26.311695984Z,https://api.blockcypher.com/v1/eth/main/blocks/a470de7d0f017f760a86a9f8d4ddb4bf6ad8a8662fd3d7fe8ca741f56fe83041,00e8e19c7bb252a5fb4237f2ae04bc2d5d4a5a3bd21a7307a3fa62202392754a,https://api.blockcypher.com/v1/eth/main/blocks/00e8e19c7bb252a5fb4237f2ae04bc2d5d4a5a3bd21a7307a3fa62202392754a,26,63967,47911080845,46358034324,43533702422,1129786110,670091423,425367778,40520087263,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783216,a470de7d0f017f760a86a9f8d4ddb4bf6ad8a8662fd3d7fe8ca741f56fe83041,2023-12-14T08:33:26.311547687Z,https://api.blockcypher.com/v1/eth/main/blocks/a470de7d0f017f760a86a9f8d4ddb4bf6ad8a8662fd3d7fe8ca741f56fe83041,00e8e19c7bb252a5fb4237f2ae04bc2d5d4a5a3bd21a7307a3fa62202392754a,https://api.blockcypher.com/v1/eth/main/blocks/00e8e19c7bb252a5fb4237f2ae04bc2d5d4a5a3bd21a7307a3fa62202392754a,26,64188,47911080845,46328823370,43270910802,1091863019,667107414,425367778,40520087263,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783217,eaf17cff8c85829196e816019ea177fe5ad5e8fd805b26ea80b9cd2a10b472e1,2023-12-14T08:33:37.511831651Z,https://api.blockcypher.com/v1/eth/main/blocks/eaf17cff8c85829196e816019ea177fe5ad5e8fd805b26ea80b9cd2a10b472e1,0070de7d0f017f760a86a9f8d4ddb4bf6ad8a8662fd3d7fe8ca741f56fe83041,https://api.blockcypher.com/v1/eth/main/blocks/0070de7d0f017f760a86a9f8d4ddb4bf6ad8a8662fd3d7fe8ca741f56fe83041,26,64550,47911080845,46319740065,43026538625,1049531703,667161372,466119870,38850160934,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783218,71043c76174daefc4f4a0c203e8bd59ff6e5fc804556e56bcdd87b60a255dc1b,2023-12-14T08:33:51.753634774Z,https://api.blockcypher.com/v1/eth/main/blocks/71043c76174daefc4f4a0c203e8bd59ff6e5fc804556e56bcdd87b60a255dc1b,00f17cff8c85829196e816019ea177fe5ad5e8fd805b26ea80b9cd2a10b472e1,https://api.blockcypher.com/v1/eth/main/blocks/00f17cff8c85829196e816019ea177fe5ad5e8fd805b26ea80b9cd2a10b472e1,26,64052,47911080845,46255483150,42598235549,1010402842,659054448,425084557,40957292976,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783219,ee59dbd03e9ca3d9fbd945e4a59b501e35ab982754b577f52a0bde2ea172bae4,2023-12-14T08:34:04.211082615Z,https://api.blockcypher.com/v1/eth/main/blocks/ee59dbd03e9ca3d9fbd945e4a59b501e35ab982754b577f52a0bde2ea172bae4,00043c76174daefc4f4a0c203e8bd59ff6e5fc804556e56bcdd87b60a255dc1b,https://api.blockcypher.com/v1/eth/main/blocks/00043c76174daefc4f4a0c203e8bd59ff6e5fc804556e56bcdd87b60a255dc1b,26,64576,47911080845,46262908838,42512915919,998125630,661948962,465801819,41944705388,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783220,1a98e386dcd67ed6bebbc4aed84e32419562691b12a91cf0de1774ca78fe37b6,2023-12-14T08:34:13.621752409Z,https://api.blockcypher.com/v1/eth/main/blocks/1a98e386dcd67ed6bebbc4aed84e32419562691b12a91cf0de1774ca78fe37b6,0059dbd03e9ca3d9fbd945e4a59b501e35ab982754b577f52a0bde2ea172bae4,https://api.blockcypher.com/v1/eth/main/blocks/0059dbd03e9ca3d9fbd945e4a59b501e35ab982754b577f52a0bde2ea172bae4,26,64610,47911080845,46275730755,42641135085,961446227,658281022,465801819,40886664526,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783221,d90c3a08efaa0a6862e56c83043c75dad66100c8cbb1313e13c5cc948c96f4a5,2023-12-14T08:34:26.768505026Z,https://api.blockcypher.com/v1/eth/main/blocks/d90c3a08efaa0a6862e56c83043c75dad66100c8cbb1313e13c5cc948c96f4a5,0098e386dcd67ed6bebbc4aed84e32419562691b12a91cf0de1774ca78fe37b6,https://api.blockcypher.com/v1/eth/main/blocks/0098e386dcd67ed6bebbc4aed84e32419562691b12a91cf0de1774ca78fe37b6,26,64274,47911080845,46255455369,42597957739,945806052,652594769,425084557,42331026837,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783222,ede660d3f5ffbe7b5a605f18d253fa1c126b739a58227ed381fb94987cb3fe9f,2023-12-14T08:34:38.486577526Z,https://api.blockcypher.com/v1/eth/main/blocks/ede660d3f5ffbe7b5a605f18d253fa1c126b739a58227ed381fb94987cb3fe9f,000c3a08efaa0a6862e56c83043c75dad66100c8cbb1313e13c5cc948c96f4a5,https://api.blockcypher.com/v1/eth/main/blocks/000c3a08efaa0a6862e56c83043c75dad66100c8cbb1313e13c5cc948c96f4a5,26,64108,47911080845,46260373144,42673971230,900027164,649864955,425084557,41231514397,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783222,ede660d3f5ffbe7b5a605f18d253fa1c126b739a58227ed381fb94987cb3fe9f,2023-12-14T08:34:38.486554048Z,https://api.blockcypher.com/v1/eth/main/blocks/ede660d3f5ffbe7b5a605f18d253fa1c126b739a58227ed381fb94987cb3fe9f,000c3a08efaa0a6862e56c83043c75dad66100c8cbb1313e13c5cc948c96f4a5,https://api.blockcypher.com/v1/eth/main/blocks/000c3a08efaa0a6862e56c83043c75dad66100c8cbb1313e13c5cc948c96f4a5,26,64779,47911080845,46276329662,42673971230,900027164,653987588,465801819,41231514397,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783223,1d56f0eac111c25263fdca66b4ab009263c4bd32704386be67db0401d02ccac6,2023-12-14T08:34:50.899476904Z,https://api.blockcypher.com/v1/eth/main/blocks/1d56f0eac111c25263fdca66b4ab009263c4bd32704386be67db0401d02ccac6,00e660d3f5ffbe7b5a605f18d253fa1c126b739a58227ed381fb94987cb3fe9f,https://api.blockcypher.com/v1/eth/main/blocks/00e660d3f5ffbe7b5a605f18d253fa1c126b739a58227ed381fb94987cb3fe9f,26,64810,47911080845,46274971141,42672505249,895917065,653524363,465801819,42468618913,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783224,23a7137335824d84b8bb60b36fd6e62b477757083d78cdba7d52a70bf5e2760d,2023-12-14T08:35:01.764748972Z,https://api.blockcypher.com/v1/eth/main/blocks/23a7137335824d84b8bb60b36fd6e62b477757083d78cdba7d52a70bf5e2760d,0056f0eac111c25263fdca66b4ab009263c4bd32704386be67db0401d02ccac6,https://api.blockcypher.com/v1/eth/main/blocks/0056f0eac111c25263fdca66b4ab009263c4bd32704386be67db0401d02ccac6,26,64331,47911080845,46279372655,42877818267,891820836,648946832,425084557,41945020834,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783225,159a07cbd632f0aae688a686bb63fe901c032464a1b4d3463dd5045a69e0fb63,2023-12-14T08:35:15.621752876Z,https://api.blockcypher.com/v1/eth/main/blocks/159a07cbd632f0aae688a686bb63fe901c032464a1b4d3463dd5045a69e0fb63,00a7137335824d84b8bb60b36fd6e62b477757083d78cdba7d52a70bf5e2760d,https://api.blockcypher.com/v1/eth/main/blocks/00a7137335824d84b8bb60b36fd6e62b477757083d78cdba7d52a70bf5e2760d,26,64457,47911080845,46286975842,42955942601,882298692,647952281,425084557,42591026935,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783226,5c4837c38aa0483aa4f3c0b1d27da8b03ad0fd8cd809addcd1a0642aa4fbf2cb,2023-12-14T08:35:25.961351396Z,https://api.blockcypher.com/v1/eth/main/blocks/5c4837c38aa0483aa4f3c0b1d27da8b03ad0fd8cd809addcd1a0642aa4fbf2cb,009a07cbd632f0aae688a686bb63fe901c032464a1b4d3463dd5045a69e0fb63,https://api.blockcypher.com/v1/eth/main/blocks/009a07cbd632f0aae688a686bb63fe901c032464a1b4d3463dd5045a69e0fb63,26,64814,47911080845,46311056400,43037347605,862469292,650092022,465801819,41741927254,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783227,edf2cffe4838aeedfc16d4f4dae0e84f8a6d2ba1eda3e134ec641af718ccd764,2023-12-14T08:35:39.638906864Z,https://api.blockcypher.com/v1/eth/main/blocks/edf2cffe4838aeedfc16d4f4dae0e84f8a6d2ba1eda3e134ec641af718ccd764,004837c38aa0483aa4f3c0b1d27da8b03ad0fd8cd809addcd1a0642aa4fbf2cb,https://api.blockcypher.com/v1/eth/main/blocks/004837c38aa0483aa4f3c0b1d27da8b03ad0fd8cd809addcd1a0642aa4fbf2cb,26,64322,47911080845,46298982398,43104867599,864246543,645770913,425084557,41160600304,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783228,7c672fbb43105a5b9297225303906bf196484809aef24693f72f9aa1923508f3,2023-12-14T08:35:51.676248056Z,https://api.blockcypher.com/v1/eth/main/blocks/7c672fbb43105a5b9297225303906bf196484809aef24693f72f9aa1923508f3,00f2cffe4838aeedfc16d4f4dae0e84f8a6d2ba1eda3e134ec641af718ccd764,https://api.blockcypher.com/v1/eth/main/blocks/00f2cffe4838aeedfc16d4f4dae0e84f8a6d2ba1eda3e134ec641af718ccd764,26,64289,47904922736,46287178940,43045943907,878612297,647245549,425084557,40398573531,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783228,7c672fbb43105a5b9297225303906bf196484809aef24693f72f9aa1923508f3,2023-12-14T08:35:51.676076836Z,https://api.blockcypher.com/v1/eth/main/blocks/7c672fbb43105a5b9297225303906bf196484809aef24693f72f9aa1923508f3,00f2cffe4838aeedfc16d4f4dae0e84f8a6d2ba1eda3e134ec641af718ccd764,https://api.blockcypher.com/v1/eth/main/blocks/00f2cffe4838aeedfc16d4f4dae0e84f8a6d2ba1eda3e134ec641af718ccd764,26,64617,47904922736,46287178940,43045943907,878612297,647245549,425084557,40398573531,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783230,4766440e3032e9f3898e26d41e8b093d5c7f7552cd37c173a1fed3a17ff09e58,2023-12-14T08:36:13.876290869Z,https://api.blockcypher.com/v1/eth/main/blocks/4766440e3032e9f3898e26d41e8b093d5c7f7552cd37c173a1fed3a17ff09e58,00fb26fc5dc71ec6c167c8887dff264defcb6a73419470afbb5b4e516466c6b8,https://api.blockcypher.com/v1/eth/main/blocks/00fb26fc5dc71ec6c167c8887dff264defcb6a73419470afbb5b4e516466c6b8,26,64425,47899061160,46273693572,43029141071,875671602,646605013,425084557,41660787311,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783230,4766440e3032e9f3898e26d41e8b093d5c7f7552cd37c173a1fed3a17ff09e58,2023-12-14T08:36:13.876290869Z,https://api.blockcypher.com/v1/eth/main/blocks/4766440e3032e9f3898e26d41e8b093d5c7f7552cd37c173a1fed3a17ff09e58,00fb26fc5dc71ec6c167c8887dff264defcb6a73419470afbb5b4e516466c6b8,https://api.blockcypher.com/v1/eth/main/blocks/00fb26fc5dc71ec6c167c8887dff264defcb6a73419470afbb5b4e516466c6b8,26,64580,47899061160,46273693572,43029141071,875671602,646605013,425084557,41660787311,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783231,d7448cf79f89d5029b2471d59eb95a96ebcf41b70f3e74bd1a22273863d29063,2023-12-14T08:36:25.812777836Z,https://api.blockcypher.com/v1/eth/main/blocks/d7448cf79f89d5029b2471d59eb95a96ebcf41b70f3e74bd1a22273863d29063,0066440e3032e9f3898e26d41e8b093d5c7f7552cd37c173a1fed3a17ff09e58,https://api.blockcypher.com/v1/eth/main/blocks/0066440e3032e9f3898e26d41e8b093d5c7f7552cd37c173a1fed3a17ff09e58,26,64961,47899061160,46293140796,43080625156,898894648,652827850,465801819,41306593894,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783232,b5ea6cc1d49ae3ca6e5a1ca0c40716e2471707556240577480c652022ec33d12,2023-12-14T08:36:39.062084474Z,https://api.blockcypher.com/v1/eth/main/blocks/b5ea6cc1d49ae3ca6e5a1ca0c40716e2471707556240577480c652022ec33d12,00448cf79f89d5029b2471d59eb95a96ebcf41b70f3e74bd1a22273863d29063,https://api.blockcypher.com/v1/eth/main/blocks/00448cf79f89d5029b2471d59eb95a96ebcf41b70f3e74bd1a22273863d29063,26,64931,47899061160,46282603277,42979303767,887502943,651688680,465801819,40644302556,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783233,84d541876f65884ec23fe661eeb576bc4756ab5d0172f293bef981732aafeacc,2023-12-14T08:36:50.302255904Z,https://api.blockcypher.com/v1/eth/main/blocks/84d541876f65884ec23fe661eeb576bc4756ab5d0172f293bef981732aafeacc,00ea6cc1d49ae3ca6e5a1ca0c40716e2471707556240577480c652022ec33d12,https://api.blockcypher.com/v1/eth/main/blocks/00ea6cc1d49ae3ca6e5a1ca0c40716e2471707556240577480c652022ec33d12,26,64458,47899061160,46245492233,42837289014,899023623,648641545,424773680,39974380807,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783234,492aa25a6e4725a11f6bb0bcbc9d71a1cd0c2d604aa4287547ee851f045f236a,2023-12-14T08:37:00.799014515Z,https://api.blockcypher.com/v1/eth/main/blocks/492aa25a6e4725a11f6bb0bcbc9d71a1cd0c2d604aa4287547ee851f045f236a,00d541876f65884ec23fe661eeb576bc4756ab5d0172f293bef981732aafeacc,https://api.blockcypher.com/v1/eth/main/blocks/00d541876f65884ec23fe661eeb576bc4756ab5d0172f293bef981732aafeacc,26,65057,47899061160,46256606989,42789467048,1045304768,667388771,465452709,37269478020,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783234,492aa25a6e4725a11f6bb0bcbc9d71a1cd0c2d604aa4287547ee851f045f236a,2023-12-14T08:37:00.799012143Z,https://api.blockcypher.com/v1/eth/main/blocks/492aa25a6e4725a11f6bb0bcbc9d71a1cd0c2d604aa4287547ee851f045f236a,00d541876f65884ec23fe661eeb576bc4756ab5d0172f293bef981732aafeacc,https://api.blockcypher.com/v1/eth/main/blocks/00d541876f65884ec23fe661eeb576bc4756ab5d0172f293bef981732aafeacc,26,64777,47899061160,46240710037,42789467048,1045304768,663269660,424773680,37269478020,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783236,8f9876298d7b6ef1e0202c8ea11ceec4d2665f9bb6d32c42df362f8ed32192dc,2023-12-14T08:37:26.441916729Z,https://api.blockcypher.com/v1/eth/main/blocks/8f9876298d7b6ef1e0202c8ea11ceec4d2665f9bb6d32c42df362f8ed32192dc,00651b6fde4fd3657d527dade2c6b5bab035e1ced6ced2ef036ceda271a2fcf9,https://api.blockcypher.com/v1/eth/main/blocks/00651b6fde4fd3657d527dade2c6b5bab035e1ced6ced2ef036ceda271a2fcf9,26,64438,47891643274,46189028614,42658905035,1140995870,670957205,424571654,43127324544,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783236,8f9876298d7b6ef1e0202c8ea11ceec4d2665f9bb6d32c42df362f8ed32192dc,2023-12-14T08:37:26.441916729Z,https://api.blockcypher.com/v1/eth/main/blocks/8f9876298d7b6ef1e0202c8ea11ceec4d2665f9bb6d32c42df362f8ed32192dc,00651b6fde4fd3657d527dade2c6b5bab035e1ced6ced2ef036ceda271a2fcf9,https://api.blockcypher.com/v1/eth/main/blocks/00651b6fde4fd3657d527dade2c6b5bab035e1ced6ced2ef036ceda271a2fcf9,26,64632,47891643274,46189028614,42658905035,1140995870,670957205,424571654,43127324544,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783237,96d65ea1f19d2f28e85ba8d108d65f3eed5b4f8033776de0042ba70026b16732,2023-12-14T08:37:39.023847478Z,https://api.blockcypher.com/v1/eth/main/blocks/96d65ea1f19d2f28e85ba8d108d65f3eed5b4f8033776de0042ba70026b16732,009876298d7b6ef1e0202c8ea11ceec4d2665f9bb6d32c42df362f8ed32192dc,https://api.blockcypher.com/v1/eth/main/blocks/009876298d7b6ef1e0202c8ea11ceec4d2665f9bb6d32c42df362f8ed32192dc,26,64632,47891643274,46216030411,42928923011,1157453591,672602977,424571654,47150658993,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783238,b119085dad842bb760bd17cba784eccaf43b644db59b46c14f0ec6db83624fe9,2023-12-14T08:37:49.442243738Z,https://api.blockcypher.com/v1/eth/main/blocks/b119085dad842bb760bd17cba784eccaf43b644db59b46c14f0ec6db83624fe9,00d65ea1f19d2f28e85ba8d108d65f3eed5b4f8033776de0042ba70026b16732,https://api.blockcypher.com/v1/eth/main/blocks/00d65ea1f19d2f28e85ba8d108d65f3eed5b4f8033776de0042ba70026b16732,26,64805,47891643274,46310466158,43868124936,1114385132,668445005,424571654,45279733811,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783239,9764d44c6d6dd55c98fcf60d6f7e8698b9681345ff030017bf1ee5b7eef0c2e0,2023-12-14T08:38:02.210990548Z,https://api.blockcypher.com/v1/eth/main/blocks/9764d44c6d6dd55c98fcf60d6f7e8698b9681345ff030017bf1ee5b7eef0c2e0,0019085dad842bb760bd17cba784eccaf43b644db59b46c14f0ec6db83624fe9,https://api.blockcypher.com/v1/eth/main/blocks/0019085dad842bb760bd17cba784eccaf43b644db59b46c14f0ec6db83624fe9,26,65148,47891643274,46379982065,44158156425,1107890466,671899169,465146172,43859536847,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783240,e7095e52ad8ca64feba59764883547b416b8b65bb618ce87fc2cf7334f03f21b,2023-12-14T08:38:16.185755501Z,https://api.blockcypher.com/v1/eth/main/blocks/e7095e52ad8ca64feba59764883547b416b8b65bb618ce87fc2cf7334f03f21b,0064d44c6d6dd55c98fcf60d6f7e8698b9681345ff030017bf1ee5b7eef0c2e0,https://api.blockcypher.com/v1/eth/main/blocks/0064d44c6d6dd55c98fcf60d6f7e8698b9681345ff030017bf1ee5b7eef0c2e0,26,64606,47891643274,46393164169,44158736519,1118551173,668906159,424757158,45307032410,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783241,d4dc87ce48891d1563652910d307b509f57b7ecd62c8d1a19475bff7d675f915,2023-12-14T08:38:26.266143912Z,https://api.blockcypher.com/v1/eth/main/blocks/d4dc87ce48891d1563652910d307b509f57b7ecd62c8d1a19475bff7d675f915,00095e52ad8ca64feba59764883547b416b8b65bb618ce87fc2cf7334f03f21b,https://api.blockcypher.com/v1/eth/main/blocks/00095e52ad8ca64feba59764883547b416b8b65bb618ce87fc2cf7334f03f21b,26,65125,47891643274,46439883688,44171731334,1092439475,670447978,465271588,43519558225,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783242,8250f89e939d9ca92611f91fd2df5d08a0be6f15f2d62d594dbaeeae864e3a1e,2023-12-14T08:38:38.391194583Z,https://api.blockcypher.com/v1/eth/main/blocks/8250f89e939d9ca92611f91fd2df5d08a0be6f15f2d62d594dbaeeae864e3a1e,00dc87ce48891d1563652910d307b509f57b7ecd62c8d1a19475bff7d675f915,https://api.blockcypher.com/v1/eth/main/blocks/00dc87ce48891d1563652910d307b509f57b7ecd62c8d1a19475bff7d675f915,26,65135,47891643274,46434014424,44171481422,1056359660,666884865,465271588,41922343292,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783243,6cfc061a7899c088a2c31a94e6f22bae10dc3aa9d24c06dfbeed1d741631d35a,2023-12-14T08:38:50.804985489Z,https://api.blockcypher.com/v1/eth/main/blocks/6cfc061a7899c088a2c31a94e6f22bae10dc3aa9d24c06dfbeed1d741631d35a,0050f89e939d9ca92611f91fd2df5d08a0be6f15f2d62d594dbaeeae864e3a1e,https://api.blockcypher.com/v1/eth/main/blocks/0050f89e939d9ca92611f91fd2df5d08a0be6f15f2d62d594dbaeeae864e3a1e,26,65130,47882902335,46410299207,44170996721,1086833726,669858786,465271588,42896785540,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783243,6cfc061a7899c088a2c31a94e6f22bae10dc3aa9d24c06dfbeed1d741631d35a,2023-12-14T08:38:50.805079647Z,https://api.blockcypher.com/v1/eth/main/blocks/6cfc061a7899c088a2c31a94e6f22bae10dc3aa9d24c06dfbeed1d741631d35a,0050f89e939d9ca92611f91fd2df5d08a0be6f15f2d62d594dbaeeae864e3a1e,https://api.blockcypher.com/v1/eth/main/blocks/0050f89e939d9ca92611f91fd2df5d08a0be6f15f2d62d594dbaeeae864e3a1e,26,64852,47882902335,46394525307,44170688889,1086833726,665755485,424757158,42896785540,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783244,60310f894e3a4ba335b6233275736ff454549edd3770caabfd0e42811c5dfd5d,2023-12-14T08:39:03.324819009Z,https://api.blockcypher.com/v1/eth/main/blocks/60310f894e3a4ba335b6233275736ff454549edd3770caabfd0e42811c5dfd5d,00fc061a7899c088a2c31a94e6f22bae10dc3aa9d24c06dfbeed1d741631d35a,https://api.blockcypher.com/v1/eth/main/blocks/00fc061a7899c088a2c31a94e6f22bae10dc3aa9d24c06dfbeed1d741631d35a,26,64837,47882902335,46383958652,44170688889,1066244525,663696565,424757158,42398268412,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783245,af431fd3302daf6d2fbd799837b6678e868ebc4774cc934cf6eefb00826da215,2023-12-14T08:39:13.901754252Z,https://api.blockcypher.com/v1/eth/main/blocks/af431fd3302daf6d2fbd799837b6678e868ebc4774cc934cf6eefb00826da215,00310f894e3a4ba335b6233275736ff454549edd3770caabfd0e42811c5dfd5d,https://api.blockcypher.com/v1/eth/main/blocks/00310f894e3a4ba335b6233275736ff454549edd3770caabfd0e42811c5dfd5d,26,65328,47882902335,46404509645,44170996721,1064482061,667623619,465271588,41908547567,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
ETH.main,18783246,19c34c34afb9517689df80b03450ecfe947ccfca281476c4a78b63d1f9441881,2023-12-14T08:39:26.037428086Z,https://api.blockcypher.com/v1/eth/main/blocks/19c34c34afb9517689df80b03450ecfe947ccfca281476c4a78b63d1f9441881,00431fd3302daf6d2fbd799837b6678e868ebc4774cc934cf6eefb00826da215,https://api.blockcypher.com/v1/eth/main/blocks/00431fd3302daf6d2fbd799837b6678e868ebc4774cc934cf6eefb00826da215,26,65304,47882902335,46390162785,44165092715,1075906222,668800324,465614477,41071855988,18782467,b34c7514a4dfabecd2adc8deed5804a1529ad544db41f2a55d666b2f76418dc5
